"PlayerID","clientVersion","collectInsertedTimestamp","eventDate","eventID","eventLevel","eventName","eventTimestamp","eventUUID","gaUserAcquisitionChannel","gaUserAgeGroup","gaUserCountry","gaUserGender","gaUserStartDate","mainEventID","minigameVersion","msSinceLastEvent","platform","quackAction","quackEnd","quackId","quackPop","quackStart","quackStrikes","quackTox","quacker1id","sessionID","timezoneOffset","userCountry","userID","version_juego","DateStart","DateEnd","TimeStart","TimeEnd","fullDateEnd","duration","numRun","run","isFakeNews","summary","type","text","resultQuack"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:49:17.167","2022-11-27 00:00:00.000",3063367931564949504,0,"quackInteraction","2022-11-27 13:35:42.000","071cad36-143a-480e-9c28-85ce25664861","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063367931564949504,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:35:42","QA1.10",4,"27/11/2022 13:35:39",0,0,"411938962","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:35:39,2023-05-31 13:35:42,2022-11-27 13:35:42,3,349,2,"false","scientist","science","¬Llevo 15 años trabajando en el estudio de epidemias <sprite=""Emojis Quacker Maskable"" index=101> <sprite=""Emojis Quacker Maskable"" index=105> <sprite=""Emojis Quacker Maskable"" index=71>\nVeo mucha desinformación por las redes, así que voy a intentar explicar qué está pasando en China. ¡Seguidme si os interesa! <style=hashtag>#pandemia</style> <style=hashtag>#Covid</style>¬","correct"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:49:17.167","2022-11-27 00:00:00.000",3063367931569143808,0,"quackInteraction","2022-11-27 13:35:46.000","ca294775-c91f-41c7-a479-4631263d2887","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063367931569143808,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:35:46","QA1.24",5,"27/11/2022 13:35:44",0,0,"411938962","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:35:44,2023-05-31 13:35:46,2022-11-27 13:35:46,2,349,2,"false","info covid symptoms","science","¬¿Cómo diferenciamos entre la <style=hashtag>#Covid</style> y la gripe? <sprite=""Emojis Quacker Maskable"" index=85>\nAunque los síntomas leves sean similares: tos seca, fiebre o fatiga. La Covid puede producir síntomas únicos como la dificultad para respirar.¬","correct"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:49:17.167","2022-11-27 00:00:00.000",3063367931569143808,0,"quackInteraction","2022-11-27 13:35:48.000","0162648b-12eb-41f5-bb23-1e2f165a480b","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063367931569143808,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:35:48","QA1.18",5,"27/11/2022 13:35:47",1,0,"411938962","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:35:47,2023-05-31 13:35:48,2022-11-27 13:35:48,1,349,2,"true","cold","science","¬Se os va la olla con la Covid <sprite=""Emojis Quacker Maskable"" index=104> <sprite=""Emojis Quacker Maskable"" index=104> <sprite=""Emojis Quacker Maskable"" index=104> es solo un RESFRIADO. Lo único que tenéis que hacer es no ir lamiendo farolas y lavaros un poco <sprite=""Emojis Quacker Maskable"" index=26> Os dejo tontorial:\n1. Echar agua y jabón.\n2. Frotar manos <sprite=""Emojis Quacker Maskable"" index=43>\n3. Enjuagar con más agua.\n4. Secar al gusto <sprite=""Emojis Quacker Maskable"" index=40>¬","wrong"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:49:17.167","2022-11-27 00:00:00.000",3063367931569143808,0,"quackInteraction","2022-11-27 13:35:56.000","0c44210b-8434-4218-99cb-74da50885a61","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063367931569143808,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:35:56","QA1.23",6,"27/11/2022 13:35:54",1,0,"411938962","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:35:54,2023-05-31 13:35:56,2022-11-27 13:35:56,2,349,2,"false","info covid demographics","science","Datos oficiales hasta la fecha:\nMás del 95% de los fallecidos por <style=hashtag>#Covid</style> tenía 60 años o más, siendo los mayores de 80 los más vulnerables.","correct"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:49:17.167","2022-11-27 00:00:00.000",3063367931569143808,0,"quackInteraction","2022-11-27 13:36:03.000","f58ecde5-e8e7-40e5-8764-3f72d6134715","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063367931569143808,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:36:03","QA1.14",8,"27/11/2022 13:35:57",1,1,"411938962","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:35:57,2023-05-31 13:36:03,2022-11-27 13:36:03,6,349,2,"false","unions","controversial","¬<sprite=""Emojis Quacker Maskable"" index=4> <sprite=""Emojis Quacker Maskable"" index=75> ¡Victoria de los trabajadores contra la patronal!  <sprite=""Emojis Quacker Maskable"" index=75> <sprite=""Emojis Quacker Maskable"" index=4>\nEn caso de confinamiento, los trabajadores tendrán derecho a saltarselo siempre que abandonen a sus familiares en casa para salir a trabajar <sprite=""Emojis Quacker Maskable"" index=69> <sprite=""Emojis Quacker Maskable"" index=69> <sprite=""Emojis Quacker Maskable"" index=69>¬","correct"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:50:07.524","2022-11-27 00:00:00.000",3063367931573338112,0,"quackInteraction","2022-11-27 13:36:16.000","79774f6b-f21f-451d-be0c-2e92c982728e","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063367931573338112,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:36:16","QA1.19",8,"27/11/2022 13:36:04",2,1,"411938962","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:36:04,2023-05-31 13:36:16,2022-11-27 13:36:16,12,349,2,"true","antibiotics","science","No entiendo tanta alarma con esto del virus, ¿no tenemos antibióticos? ¿pues a qué tanta histeria?","wrong"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:50:07.524","2022-11-27 00:00:00.000",3063367931573338112,0,"quackInteraction","2022-11-27 13:36:25.000","36972209-d929-4146-8384-fe35129f7b99","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063367931573338112,"Quacker 1",0,"PC_CLIENT","DISLIKE","27/11/2022 13:36:25","QA1.13",6,"27/11/2022 13:36:18",2,0,"411938962","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:36:18,2023-05-31 13:36:25,2022-11-27 13:36:25,7,349,2,"false","killer","controversial","Salir a la calle siendo portador de <style=hashtag>#Covid</style> te convierte en asesino. Ante la duda, aíslate.\n\n<style=hashtag>#EsteVirusLoParamosUnidos</style>\n<style=hashtag>#EstoNoEsUnJuego</style>","correct"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:50:07.524","2022-11-27 00:00:00.000",3063367931573338112,0,"quackInteraction","2022-11-27 13:36:34.000","83d44854-d232-4d03-92d6-b183887f79ad","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063367931573338112,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:36:34","QA1.20",6,"27/11/2022 13:36:28",3,0,"411938962","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:36:28,2023-05-31 13:36:34,2022-11-27 13:36:34,6,349,2,"true","short pandemic","controversial","¬No soy 100tifiko, pero he leído mucho <sprite=""Emojis Quacker Maskable"" index=17> <sprite=""Emojis Quacker Maskable"" index=57> y no hace falta ser un experto para saber que esto se acaba en 2 meses. ¡Dentro hilo! <sprite=""Emojis Quacker Maskable"" index=78>¬","wrong"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:50:07.524","2022-11-27 00:00:00.000",3063367931577532416,0,"quackInteraction","2022-11-27 13:36:55.000","0ce63cf0-b78d-4a34-8404-9560281cf9db","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063367931577532416,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:36:55","QA1.9",5,"27/11/2022 13:36:50",1,0,"480595284","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:36:50,2023-05-31 13:36:55,2022-11-27 13:36:55,5,363,3,"true","bleach","science","Mi primo, que es médico, me dice que la <style=hashtag>#Covid</style> es una infección.\nLa solución es obvia, deberíamos beber lejía para limpiar nuestro cuerpo.","wrong"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:50:07.524","2022-11-27 00:00:00.000",3063367931581726720,0,"quackInteraction","2022-11-27 13:37:03.000","38aa447e-01be-4aba-90f5-d9691a2c30d4","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063367931581726720,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:37:03","QA1.30",6,"27/11/2022 13:36:56",1,0,"480595284","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:36:56,2023-05-31 13:37:03,2022-11-27 13:37:03,7,363,3,"false","I will resist","music","¬Más de 20 artistas unen fuerzas contra la Covid-19 con la nueva versión AGUANTARÉ 2020 <sprite=""Emojis Quacker Maskable"" index=1> <sprite=""Emojis Quacker Maskable"" index=105> <sprite=""Emojis Quacker Maskable"" index=1> <sprite=""Emojis Quacker Maskable"" index=104>\n<style=hashtag>#YoMeQuedoEnCasa #Aguantare #Covid19</style>¬","correct"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:51:26.618","2022-11-27 00:00:00.000",3063369317430095872,0,"quackInteraction","2022-11-27 13:37:09.000","3f5b6bd1-82b9-4bb9-834d-0d9018c47bcf","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063369317430095872,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:37:09","QA1.3",7,"27/11/2022 13:37:05",1,0,"480595284","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:37:05,2023-05-31 13:37:09,2022-11-27 13:37:09,4,363,3,"false","mayas prediction","joke","Seguro que esta pandemia también la predijeron los mayas.","correct"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:51:26.618","2022-11-27 00:00:00.000",3063369317954383872,0,"quackInteraction","2022-11-27 13:37:26.000","5a65b71d-c4fa-4faf-a827-635fd2b229be","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063369317954383872,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:37:26","QA1.1",9,"27/11/2022 13:37:10",1,0,"480595284","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:37:10,2023-05-31 13:37:26,2022-11-27 13:37:26,16,363,3,"false","cancel 2020","joke","¬Ya he probado el mes gratis de 2020 y quiero cancelar la sucripción xfavor <sprite=""Emojis Quacker Maskable"" index=12>¬","correct"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:51:26.618","2022-11-27 00:00:00.000",3063369317954383872,0,"quackInteraction","2022-11-27 13:37:45.000","f0823017-6e1a-4fd6-8459-95d011963b7d","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063369317954383872,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:37:45","QA1.26",12,"27/11/2022 13:37:27",1,3,"480595284","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:37:27,2023-05-31 13:37:45,2022-11-27 13:37:45,18,363,3,"false","feminist demonstration","controversial","¬Si acabamos todos confinados, os recuerdo agradecérselo a las feminazis de la manifestación multitudinaria del <style=hashtag>#8M</style> <sprite=""Emojis Quacker Maskable"" index=11>¬","correct"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:51:26.618","2022-11-27 00:00:00.000",3063369317958578176,0,"quackInteraction","2022-11-27 13:37:53.000","bf7af7c5-c28d-49d4-8571-50d9e62aea56","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063369317958578176,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:37:53","QA1.2",13,"27/11/2022 13:37:47",1,3,"480595284","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:37:47,2023-05-31 13:37:53,2022-11-27 13:37:53,6,363,3,"false","pigeons","joke","La gente se rie mucho, pero ¿te imaginas que acabamos todos confinados? Osea las palomas van a flipar en plan donde se ha metido todo el mundo.","correct"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:51:26.618","2022-11-27 00:00:00.000",3063369317958578176,0,"quackInteraction","2022-11-27 13:38:02.000","b730b659-fb6c-4414-a55c-fae0fd272964","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063369317958578176,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:38:02","QA1.5",14,"27/11/2022 13:37:55",1,3,"480595284","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:37:55,2023-05-31 13:38:02,2022-11-27 13:38:02,7,363,3,"false","dogs","joke","Ante el inminente confinamiento las perreras preparan perros para el paseo de humanos.","correct"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:52:27.680","2022-11-27 00:00:00.000",3063369317962772480,0,"quackInteraction","2022-11-27 13:38:10.000","977d8f6d-0854-4888-a386-9992c22506a9","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063369317962772480,"Quacker 1",0,"PC_CLIENT","LIKE","27/11/2022 13:38:10","QA1.22",14,"27/11/2022 13:38:03",2,3,"480595284","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:38:03,2023-05-31 13:38:10,2022-11-27 13:38:10,7,363,3,"true","prison","controversial","¬<sprite=""Emojis Quacker Maskable"" index=4> <style=hashtag>#UltimaHora</style> del <style=hashtag>#Coronavirus</style> <sprite=""Emojis Quacker Maskable"" index=4>\n¡El Gobierno está planeando encarcelar la población bajo un estado de alarma! Expertos alertan del comienzo de una dictadura socialcomunistarra.¬","wrong"
"19b45ed24e197b551e21b32d04a15a50e69b7c87","1.8.2","2022-11-27 18:52:27.680","2022-11-27 00:00:00.000",3063369317962772480,0,"quackInteraction","2022-11-27 13:38:20.000","19120e29-2fdd-4bc3-a480-cb36f9ca2401","None","UNKNOWN","US","UNKNOWN","2022-11-27 00:00:00.000",3063369317962772480,"Quacker 1",0,"PC_CLIENT","DISLIKE","27/11/2022 13:38:20","QA1.10",13,"27/11/2022 13:38:12",2,3,"480595284","d0ace274-b6bc-457e-abd7-09a05d5261ad","-0500","US","79c0651b-0bf3-48ca-84bf-406dd45d4e0b","1.8.2",2022-11-27,2022-11-27,2023-05-31 13:38:12,2023-05-31 13:38:20,2022-11-27 13:38:20,8,363,3,"false","scientist","science","¬Llevo 15 años trabajando en el estudio de epidemias <sprite=""Emojis Quacker Maskable"" index=101> <sprite=""Emojis Quacker Maskable"" index=105> <sprite=""Emojis Quacker Maskable"" index=71>\nVeo mucha desinformación por las redes, así que voy a intentar explicar qué está pasando en China. ¡Seguidme si os interesa! <style=hashtag>#pandemia</style> <style=hashtag>#Covid</style>¬","correct"
